Filename-->;fres200_1.4s_15deg.RAW8;fres200_1.4s_15deg_dark.RAW8;fres200_5ms_0deg.RAW8;fres200_5ms_0deg_dark.RAW8;IL200_4.5ms_15deg.RAW8;IL200_4.5ms_15deg_dark.RAW8;IL200_5.1ms_0deg.RAW8;IL200_5.1ms_0deg_dark.RAW8;water200_1.6s_15deg.RAW8;water200_1.6s_15deg_dark.RAW8;water200_73ms_0deg.RAW8;water200_73ms_0deg_dark.RAW8
Mode/Unit-->;;;;;;;;;;;;
Int.time[ms]-->;1357,346436;1357,346436;5,054951668;5,054951668;4,513449192;4,513449192;5,143992424;5,143992424;1565,496338;1565,496338;73,29917145;73,29917145
NrOfAverages-->;1;1;99;99;100;100;97;97;1;1;7;7
Smoothing-->;0;0;0;0;0;0;0;0;0;0;0;0
Wavelength [nm];fresnel 200 mu 1.4 s 15 deg;fresnel 200 mu 1.4 s 15 deg dark;fresnel 200 mu 5 ms 0 deg ;fresnel 200 mu 5 ms 0 deg dark;200 mu 4.5 ms 15 deg IL;200 mu 4.5 ms 15 deg IL dark;200 mu 5.1 ms 0 deg IL;200 mu 5.1 ms 0 deg IL dark;200 mu 1.6 s 15 deg water ;200 mu 1.6 s 15 deg water dark;200 mu 73 ms 0 deg water ;200 mu 73 ms 0 deg water dark
373,151;5932,098145;3653,905273;27,12443352;6,157498837;335,4656982;6,124964237;32,85529709;6,943240166;6865,345215;4368,271973;202,2304993;163,7530518
373,706;6231,826172;3853,712402;33,75188065;8,026732445;359,9031372;9,135450363;40,91938019;9,118984222;7228,224609;4622,044434;223,4584503;185,3170166
374,260;6261,523438;3836,515137;35,89194107;8,249513626;375,9046326;9,845947266;39,21527863;8,841130257;7308,07666;4530,811523;221,2057648;181,7379303
374,815;6303,433105;3744,501465;37,05602646;6,896017551;397,9966736;8,255981445;40,78694153;8,511267662;7286,99707;4420,79541;216,0494843;167,7374115
375,369;6334,34668;3651,942871;36,06713867;4,561432838;406,3650208;6,354869366;37,4970932;5,819434166;7344,564453;4348,316406;216,0887909;165,0402222
375,924;6486,78418;3734,070313;36,56375504;1,78046;425,5314941;1,992029428;34,9852562;2,868140459;7533,118164;4465,645996;223,5254059;152,798172
376,478;6368,44043;3492,230957;38,99039078;1,595353127;433,5812988;2,039106131;34,58411026;2,215732813;7335,864258;4127,014648;205,1967621;128,4145508
377,033;6426,852051;3420,171143;44,36596298;4,85371542;459,0939026;4,864294529;40,25770187;5,468343735;7419,891113;4042,585449;209,9788055;145,3347778
377,587;6648,966309;3506,249512;46,66603088;4,214295864;472,3360901;5,861577988;43,6062355;6,156349182;7679,159668;4207,857422;219,712616;138,3765411
378,142;7144,842285;3846,776123;55,04117203;3,043920517;501,0159302;4,312770844;45,29188156;3,776098728;8200,40625;4643,298828;240,0230103;161,5010529
378,696;6929,053223;3579,898438;66,15598297;5,995902061;527,5667114;6,964981556;55,05351257;6,664906979;7933,305664;4194,263672;240,5809631;159,7527924
379,251;7101,440918;3598,412109;73,67935944;5,7116189;552,6091919;6,07368803;59,94015121;6,993510246;8083,290527;4243,869141;249,4405975;153,6298218
379,805;7265,831055;3674,31958;77,01930237;4,913900852;575,6081543;5,033920765;63,10055542;4,71539259;8384,75293;4343,760254;261,3858643;164,1976624
380,359;8060,817383;4337,55957;89,35865021;9,259489059;610,7828979;10,48583508;76,35988617;9,820400238;9337,335938;5123,86377;301,427887;198,7396545
380,913;7608,903809;3720,027344;96,7050705;6,379374981;624,9956055;7,524656773;77,8737793;7,025406837;8754,055664;4393,416016;281,3381042;164,4720612
381,468;7792,432129;3748,349609;102,8073502;7,350993156;642,7479248;9,056364059;84,24938202;8,429176331;8867,115234;4476,616211;294,7462158;174,5886688
382,022;7741,949219;3567,124756;115,1139679;8,250619888;666,6835327;8,976930618;94,44120789;8,790567398;8770,808594;4197,351074;288,0381165;162,8656769
382,576;7960,496094;3773,813965;124,881691;6,582000256;690,9961548;6,185194016;100,1613617;5,902233124;9142,814453;4427,164063;302,7602234;162,6066589
383,130;8113,359375;3702,641602;141,000351;7,521882534;713,6204834;7,355628014;113,2596664;8,253182411;9224,813477;4359,960938;328,5082703;169,31427
383,685;8330,517578;3749,665771;160,6930084;7,238986015;754,3418579;9,615568161;129,2669678;9,160338402;9530,952148;4481,989258;343,9245911;178,172348
384,239;8320,902344;3616,785156;162,9351654;3,427733183;763,5678711;4,632748127;130,8695221;3,703910589;9508,459961;4306,30957;354,5557556;150,7871246
384,793;8827,492188;4099,268066;177,3316193;5,237278938;778,5009155;5,464050293;144,5871735;5,767068386;10240,45508;4893,699707;395,5141907;176,7671051
385,347;9017,722656;4143;193,6898346;6,884503365;808,1097412;7,714725494;162,3058014;7,468774796;10366,89551;4868,383301;408,8827209;183,0424347
385,901;8788,014648;3758,740967;215,9117126;7,077156544;838,8804932;8,355378151;183,6742401;7,7271595;10096,39063;4426,078125;410,6411133;170,0323944
386,455;9063,711914;3939,543701;232,7689362;8,421150208;860,4319458;8,665875435;201,6608582;9,274048805;10458,24219;4672,845215;431,9598694;182,7390442
387,009;8966,457031;3750,566162;247,429306;4,731384277;886,8609619;5,733299732;215,0576935;6,436421394;10345,18652;4422,05127;428,6270752;158,635788
387,563;9251,220703;3784,227051;268,6117554;5,267698288;920,6470947;5,904153824;237,3743591;5,499130726;10444,21582;4476,651367;467,473999;171,3369446
388,117;9318,71875;3765,273193;284,6123962;2,716445684;936,7166138;2,948999882;251,3239899;2,122842789;10562,10938;4456,064453;474,25;133,4161835
388,671;9218,347656;3614,094727;312,2148132;6,591305733;968,3837891;6,434486866;283,8800049;6,293278694;10564,44629;4293,495117;496,1063538;154,7603912
389,225;9403,272461;3675,173828;336,7650146;9,43229866;1005,317749;9,526806831;315,8179321;9,037866592;10697,09375;4326,40918;524,3123169;170,7247162
389,778;9881,72168;3987,848389;349,9866028;5,87483263;1021,630981;6,015108109;331,1393738;4,994930267;11255,01367;4662,20459;563,72229;172,4651337
390,332;9711,197266;3786,981445;368,357605;2,750409126;1043,594971;3,022253513;353,3146057;2,507539988;11237,60059;4473,541016;565,3668823;148,5090179
390,886;10357,27148;4276,84082;396,7567139;5,387170792;1081,161133;5,272607327;385,6562805;6,023357391;12016,78516;5119,375488;611,6223755;176,217865
391,440;10249,10059;4007,208984;418,0864258;5,368760109;1107,023193;6,074199677;415,7757874;5,055877686;11765,11035;4651,629883;623,265625;175,1933746
391,994;9959,523438;3568,515137;447,821228;7,300019264;1146,294678;8,795947075;455,3493042;6,820511818;11448,07715;4233,811523;647,0629272;162,8807983
392,547;10123,88184;3507,085205;462,6856384;3,558195829;1163,260864;2,861992121;473,4355164;2,517587662;11518,2041;4159,663574;655,8375244;135,7987518
393,101;10449,32422;3748,939453;494,7849121;6,864472866;1210,110474;6,804877758;516,8951416;6,5307827;11846,54395;4430,312012;692,1925659;167,4686584
393,655;10970,45801;4079,80835;518,5022583;7,8951478;1242,108643;9,545208931;549,5464478;8,056886673;12318,78125;4773,157227;732,2665405;182,1778717
394,208;10961,08203;3874,751221;543,3543091;8,561975479;1269,263916;10,04535198;580,9851685;9,294143677;12301,4502;4582,089844;740,0440674;179,8899384
394,762;10978,21582;3879,620117;573,2635498;8,643156052;1310,532104;10,08568287;618,8426514;9,655299187;12556,6875;4599,935059;783,4037476;176,8848572
395,315;11107,40918;3827,346191;611,161499;10,64393234;1358,843384;11,3963728;664,5031128;11,50134945;12642,09473;4519,612305;791,7071533;178,7313995
395,869;10991,76074;3636,734131;612,5863037;2,028270483;1362,470337;1,917838573;672,5103149;1,482506394;12542,79004;4320,608398;791,2249146;121,8626099
396,423;11181,76563;3681,612793;633,1346436;6,57973671;1387,002197;6,143182278;705,885376;6,374447823;12765,45801;4353,106445;831,4466553;155,9233093
396,976;11118,58496;3410,676025;657,9436646;5,582391262;1426,685303;6,71554184;743,0830688;6,150003433;12575,01172;4045,001221;845,6132202;157,6013031
397,530;11334,76563;3490,703369;684,7064209;6,95605135;1457,28125;8,385473251;776,6819458;7,521068573;12823,1709;4105,033691;872,2114258;154,745224
398,083;11364,70215;3395,148438;706,5755005;4,611355782;1488,313965;6,224351883;808,3548584;5,231287956;12881,75879;3957,55835;897,7183838;148,048172
398,636;11655,66699;3428,446289;740,2084961;5,479198456;1539,284058;5,903601646;849,7532349;5,426414013;13109,48926;4066,909668;926,4026489;148,2025757
399,190;11891,89746;3663,087646;755,4192505;3,820815563;1556,41394;3,821986198;871,1082764;3,414489269;13460,21777;4283,666016;951,2921753;147,084549
399,743;12309,38281;3859,706299;774,2322388;4,246138096;1594,404785;4,372946262;903,5716553;3,312356472;13893,00195;4523,216797;994,2286987;163,3554993
400,296;12081,17676;3594,281494;824,4717407;6,012185097;1672,907959;6,471497536;966,4578857;6,176887035;13732,3457;4233,89502;999,2200928;141,0920563
400,850;12376,19336;3739,526123;845,5307617;6,196144104;1703,308594;6,433400631;995,4235229;6,281882763;13996,9541;4413,003906;1033,171265;158,7770996
401,403;12701,15723;3888,762695;855,5576172;7,824569702;1715,358887;7,335323334;1016,184021;7,912671566;14384,5166;4535,103516;1061,459961;174,1761017
401,956;12975,875;3946,084229;874,8239136;5,315774918;1736,589478;4,591994762;1038,733154;6,043363571;14611,19727;4713,662109;1093,681641;161,7987061
402,510;13077,96387;3913,036621;913,7505493;7,066217899;1795,19751;7,684633732;1084,430786;9,169713974;14790,1084;4637,426758;1135,013672;169,0438538
403,063;12937,90137;3657,633301;932,6864624;3,852405548;1830,479126;4,463130474;1118,074219;4,601200104;14670,57715;4287,130371;1132,538208;149,78125
403,616;12998,86328;3528,718262;981,3434448;7,057019234;1892,25061;8,765435219;1176,173462;7,840619087;14705,25781;4181,05127;1161,809326;155,460083
404,169;13199,12988;3608,061768;986,6786499;5,258066177;1915,140381;5,254570484;1192,56311;6,087176323;14894,25391;4239,456055;1187,442993;156,1876831
404,722;13441,51074;3828,816406;1027,786987;8,289064407;1972,459106;8,585188866;1245,30835;8,64449501;15375,82813;4571,166992;1243,072021;176,0353241
405,275;13414,37207;3657,159424;1046,315308;6,265056133;1995,807983;6,451805115;1268,975464;7,032864571;15416,63574;4373,750977;1255,68396;155,6587677
405,828;13704,7168;3783,150635;1071,551514;8,692157745;2035,136963;8,274346352;1303,718262;8,375612259;15635,77148;4469,561035;1287,315796;171,1911163
406,381;13791,8252;3522,560791;1098,109253;7,835243225;2078,774414;8,595831871;1338,546753;8,882252693;15459,3418;4198,865234;1296,298096;164,5968475
406,934;14091,29297;3717,783203;1123,665039;8,299259186;2116,125732;9,955271721;1373,094604;9,92292881;15916,63574;4353,12793;1346,551514;173,1768951
407,487;14026,01074;3625,195068;1151,321167;6,510212898;2160,125244;7,884233952;1413,790771;7,561066628;16070,03027;4290,61377;1376,395142;162,7642822
408,040;14434,75586;3894,308105;1222,432129;8,247266769;2265,793213;9,203949928;1495,78833;9,035009384;16379,68652;4603,74707;1405,684204;172,1972198
408,593;14802,16797;4071,038086;1224,203735;5,888828754;2268,998779;6,779592037;1500,61731;6,174981594;16809,74414;4795,787109;1442,139038;165,407074
409,146;15779,5791;4923,73584;1261,809326;11,53898335;2327,333496;12,39287186;1553,204102;12,24011707;17840,17383;5752,251465;1516,424438;217,7852173
409,699;15973,3291;4878,365723;1273,969482;5,847496986;2354,287598;6,928766727;1572,081177;6,885496616;17915,64648;5725,173828;1530,590454;186,8483276
410,252;15331,80957;4152,377441;1316,939209;6,365448952;2408,313477;7,351256371;1625,765381;6,671491146;17393,90234;4936,007813;1545,599609;178,9529114
410,805;15939,44922;4677,564941;1340,456421;9,004115105;2449,329346;9,143302917;1662,592407;8,900341988;18137,17969;5533,049805;1595,756958;205,3500214
411,358;16365,99121;4920,46582;1356,894043;3,119939566;2478,599121;3,568514109;1684,47644;2,833697319;18539,23047;5811,291992;1640,593506;184,7093658
411,910;16111,74805;4351,125977;1386,820801;5,060297012;2525,793701;4,639370441;1724,884521;4,288162231;18230,25391;5127,891113;1629,57019;166,2676239
412,463;15704,21875;3735,833008;1424,704224;4,528607368;2575,080566;6,092627525;1776,956299;5,580078602;17637,73828;4448,366211;1642,102661;158,3604126
413,016;15730,09277;3825,026611;1491,87915;6,323204517;2691,10376;6,979620457;1857,201904;6,927587509;17781,67773;4505,773926;1676,008789;151,5494995
413,568;15963,89648;3907,935791;1506,584717;8,498013496;2705,155273;8,582368851;1877,797485;9,445798874;18113,33594;4621,487305;1717,560303;166,9358215
414,121;16264,19434;4039,677979;1528,355225;6,993693829;2740,137451;7,613018036;1907,651855;7,982531548;18401,83594;4806,183105;1750,617432;174,3544006
414,674;16228,12305;3875,121826;1561,089844;4,40657711;2792,46875;4,321899891;1949,065674;5,414402962;18352,41602;4565,706543;1772,825684;158,2287292
415,226;16255,4873;3690,570557;1594,229858;8,549552917;2831,066895;8,05328846;1994,485718;8,44671917;18391,21289;4369,056641;1827,107666;163,493103
415,779;16856,98438;4065,435547;1616,581909;1,114358187;2874,808594;0,713552773;2018,275146;1,911210299;18929,67969;4930,615234;1848,068481;131,9284973
416,331;16798,06445;3884,325684;1647,939575;4,44356966;2931,475342;5,048867702;2069,704834;4,102092266;18983,41406;4688,126465;1884,42041;155,9896393
416,884;16767,3418;3756,306641;1692,611938;5,032315731;2987,810791;6,241434574;2118,775879;6,743834019;18877,49219;4401,924805;1926,935059;161,0930328
417,436;17734,82031;4493,924316;1751,846069;10,3667326;3083,030273;11,50239754;2196,722412;11,42520905;19840,26953;5271,473633;1998,430054;203,935379
417,989;17490,69922;4044,754395;1779,375122;9,912669182;3123,407471;11,35282516;2231,029541;10,80708122;19607,28125;4767,272949;1999,061279;187,6430664
418,541;17274,85547;3740,626465;1818,819092;8,943333626;3189,820068;8,943147659;2284,952881;9,60121727;19364,53711;4393,122559;2032,174316;170,9238434
419,094;17515,79102;3784,071533;1859,253784;8,497628212;3247,193115;9,022027016;2331,058838;9,259890556;19639,125;4479,647461;2072,681396;170,5124969
419,646;17477,66992;3621,991943;2018,172729;13,20775795;3466,379395;14,94474602;2517,1521;14,72652721;19656,84961;4313,374023;2091,934326;172,1849823
420,199;17565,93164;3554,637939;1964,325439;8,5291605;3407,455078;10,02311897;2465,749756;9,951704025;19733,60352;4178,135742;2121,590332;160,3528442
420,751;17813,22852;3701,228271;1963,422974;8,914159775;3413,368652;10,23415089;2465,901367;9,509437561;19944,22266;4349,652832;2170,915527;166,3369904
421,303;17915,93359;3732,031982;1999,343994;9,086433411;3470,421631;9,284645081;2513,456299;10,48931313;20143,08203;4357,421387;2225,818848;173,3293915
421,855;18295,51367;3863,119873;2038,688354;8,530628204;3521,726563;9,184423447;2562,001953;10,14888573;20568,5918;4535,524902;2263,535645;174,3327942
422,408;18890,79883;4252,163086;2077,79834;10,12646484;3577,283447;10,64431477;2610,433838;11,45805454;21106,84375;4993,576172;2313,887695;198,1916046
422,960;19706,43945;4816,260254;2109,693359;10,60093784;3639,610352;12,77406979;2658,217041;12,20007801;21979,4082;5703,69043;2374,851563;221,9096527
423,512;19123,26953;4193,689453;2137,649414;6,458307743;3695,162354;7,022989273;2699,283691;7,951574802;21485,90234;4948,196289;2369,17627;179,3548431
424,064;18943,42188;3747,86377;2196,143066;3,922459364;3785,700928;4,482549667;2769,414795;5,064537048;21058,91797;4432,402344;2387,882813;152,3616028
424,616;18890,53711;3630,093994;2222,894043;2,413923025;3815,741943;3,22945118;2796,301025;3,824325085;21205,06836;4276,853516;2435,348389;138,8378143
425,168;19377,22461;4095,682373;2260,00415;7,175498962;3880,613281;8,833006859;2850,182861;9,477365494;21860,86328;4736,188477;2511,383789;181,3545685
425,721;19320,5293;3781,092773;2301,092773;6,141199112;3945,400391;7,149454117;2898,876953;6,700616837;21677,0625;4396,852051;2516,049805;147,9806213
426,273;19563,25391;3826,596436;2401,707764;3,829474211;4093,17041;4,710704327;3020,783447;5,774032116;21882,17578;4443,266602;2548,242676;149,9614105
426,825;19929,27344;4094,235107;2410,997559;8,378787041;4112,387695;9,134133339;3033,62085;9,973337173;22451,26172;4778,660645;2632,422363;180,3372498
427,377;19957,42969;3851,955566;2441,172607;9,005841255;4154,651367;9,834837914;3067,717773;11,3761034;22399,63672;4536,331055;2676,660645;180,1835632
427,929;20053,81836;3743,62085;2471,874023;6,10496664;4200,352539;6,683161736;3105,915283;6,797108173;22338,50391;4407,115723;2692,109131;161,3521881
428,481;20306,3457;3898,700684;2503,569824;5,04413414;4249,51709;5,752960682;3142,740234;6,126803875;22461,96875;4602,209961;2726,87793;169,926712
429,033;20675,53906;4108,578613;2566,130615;8,094985008;4341,897461;7,893268108;3218,062012;8,467317581;22976,25977;4848,065918;2791,484619;178,9219818
429,584;20974,56445;4319,824219;2608,788818;9,581971169;4397,429688;10,8951683;3269,523926;11,91251659;23482,875;5093,17627;2860,163086;197,7499084
430,136;20939,69336;3991,995361;2660,172119;7,217849731;4490,633789;8,124736786;3336,125244;9,396621704;23370,86914;4707,37793;2890,259277;176,4708252
430,688;20723,1875;3740,767334;2722,206543;7,88516283;4588,10498;9,455311775;3415,457275;10,27348518;23239,54297;4395,108887;2934,226318;167,1762695
431,240;20886,97852;3597,886963;2747,52832;6,57169199;4640,121582;6,935009956;3447,751465;8,376276016;23231,24023;4226,25;2982,879395;160,3237762
431,792;21311,42578;3829,409668;2771,572021;6,024756432;4680,38623;6,093693733;3477,65918;6,787330627;23696,27734;4602,866699;3007,986084;172,2011566
432,343;21475,14258;3976,912109;2865,254395;8,127176285;4819,844727;9,464946747;3592,265381;10,25250149;24076,38477;4726,279785;3071,308594;184,4676056
432,895;21499,17969;3766,494629;2871,447754;3,028949499;4830,516602;3,638442039;3605,365234;4,977955341;23966,39648;4427,325684;3108,061768;140,4247589
433,447;21693,0293;3751,652832;2929,215088;6,569522381;4914,734375;7,523081303;3671,395752;8,023831367;24157,68945;4390,15332;3166,045166;166,4962769
433,999;21774,16406;3629,67334;2976,676025;4,39774704;4985,891602;5,403029919;3727,017578;5,879450321;24172,81055;4220,177734;3190,708252;153,9256439
434,550;21865,61719;3589,984131;3042,625488;7,419902325;5084,648926;7,864765644;3805,586182;8,994587898;24358,80273;4233,364746;3244,700439;168,6132355
435,102;22095,33203;3674,001953;3077,848877;3,942270279;5143,332031;3,702201843;3849,472656;4,930168629;24538,7207;4303,56543;3276,886963;151,2240906
435,653;22696,63477;4012,199463;3130,466309;2,578074455;5231,460449;2,831704617;3908,908691;3,476063251;25011,86719;4748,797852;3343,854004;160,2317352
436,205;22868,66406;4003,142578;3211,963623;7,873998165;5352,656738;9,62436676;4007,224365;9,262229919;25362,72461;4764,551758;3416,224609;182,7622375
436,756;22739,70117;3756,148438;3261,514893;6,055799961;5431,094238;7,314352036;4070,251709;8,190051079;25468,75781;4454,558594;3473,146973;160,9053192
437,308;22545,11914;3346,575928;3275,206299;1,900239587;5454,093262;3,13075614;4087,615234;4,114289761;25207,05664;3917,242188;3481,865234;125,817749
437,859;22875,86133;3525,324219;3353,71875;6,97449398;5569,204102;7,783909321;4178,858398;8,983422279;25426,7793;4122,765625;3560,866455;156,3406982
438,411;23374,82031;3673,863037;3399,169189;8,470749855;5642,970215;9,125070572;4233,177246;10,17015076;25829,09961;4365,222168;3628,177246;172,1799927
438,962;23760,26563;3873,233887;3469,004395;7,479800224;5751,016113;8,934136391;4323,341309;9,272309303;26322,25586;4570,65918;3701,266357;176,6229248
439,514;23698,13477;3809,72998;3505,178467;1,940207124;5809,305176;3,750368118;4368,279297;4,505654335;26382,95313;4503,423828;3726,766113;148,3951416
440,065;23590,5293;3515,273926;3583,842285;6,186757565;5930,678223;7,584035873;4455,088867;8,045404434;26434,48828;4157,706543;3750,007813;158,7673187
440,616;24062,74805;3745,216553;3611,0896;3,850753069;5976,072754;4,151661396;4483,794434;6,56880331;26784,9668;4357,818359;3816,192139;155,660965
441,168;24325,32227;3965,54541;3709,140137;6,185987949;6122,164063;6,303351879;4597,683105;8,632349014;27109,06641;4624,026855;3909,964111;171,3492737
441,719;24709,9668;4002,340088;3737,399414;7,540105343;6176,535156;7,593869209;4638,691406;8,942145348;27413,87305;4754,784668;3962,477295;181,4841766
442,270;24910,30273;4087,087891;3830,125244;10,07617378;6307,094727;11,5745039;4741,170898;11,56133747;27682,40625;4854,487305;4044,313965;190,6172638
442,821;24657,20117;3664,527344;3879,705566;6,327453613;6381,550293;6,313397408;4793,280762;7,405591011;27418,96094;4317,005371;4057,184326;158,7771301
443,373;24894,61914;3585,954834;3896,912354;3,788054943;6411,139648;5,309801579;4810,025391;5,886531353;27510,25977;4214,688965;4105,474121;144,1181335
443,924;24910,54688;3520,427979;3978,067139;6,630765438;6536,300293;8,223648071;4901,886719;9,055325508;27698,38281;4174,888184;4171,623047;157,0590057
444,475;25193,66992;3637,840332;4037,14624;9,177885056;6628,590332;8,945128441;4980,202148;10,97433186;28233,9668;4251,194824;4232,488281;173,6076813
445,026;25395,76758;3750,91626;4067,298584;5,548573494;6688,55957;4,532417297;5024,280273;6,002549171;28417,22266;4419,464355;4278,767578;156,649353
445,577;25270,62891;3354,350098;4107,024902;3,547344446;6746,447754;3,171325207;5062,692383;4,754034042;28219,74414;3985,97583;4318,572754;136,6661377
446,128;25895,43359;3813,562744;4177,944824;6,458666801;6860,266602;8,123308182;5148,662109;9,292099953;28778,16602;4422,046875;4398,159668;162,7785034
446,679;26393,41016;4081,255615;4244,690918;10,24741554;6949,824707;10,70408154;5231,222168;12,99390411;29291,38281;4864,685059;4470,228027;193,3380432
447,230;26446,35938;3938,55127;4288,569824;7,640517235;7010,301758;9,813337326;5272,380859;9,797283173;29385,09961;4724,033691;4516,171875;186,0637817
447,781;26170,125;3563,515869;4342,623535;5,347688198;7103,135254;7,073426247;5337,050781;7,952011585;29162,89453;4189,991699;4545,339844;160,2052612
448,332;26624,5957;3693,86084;4386,452148;1,674376249;7171,946289;2,287519455;5379,843262;3,337857485;29308,52539;4397,757813;4594,812988;139,2960815
448,883;26677,29688;3693,147949;4471,738281;5,901452065;7291,15332;7,261834145;5472,910645;7,496810913;29506,56836;4470,737305;4672,410645;163,9440308
449,434;26538,14648;3551,21582;4531,428711;7,691972733;7393,682129;9,57418251;5553,72168;9,983695984;29556,15039;4262,637695;4708,200684;169,1936493
449,985;26926,61914;3746,04541;4571,029785;5,08356142;7457,598633;6,7920928;5603,275391;8,156863213;29866,97266;4426,616211;4798,23877;161,5114899
450,536;27259,91406;3797,151123;4614,102539;2,47436738;7520,496582;3,309307337;5652,418945;5,422119617;30127,40039;4450,92041;4844,142578;153,554306
451,087;27481,73242;3926,0625;4695,96582;7,073411942;7643,630859;8,482049942;5738,439941;10,12589264;30275,07227;4557,636719;4905,719727;177,2264404
451,637;27630,59961;3819,587646;4744,863281;8,892938614;7723,589355;9,553245544;5789,70166;11,11677933;30431,3125;4578,07666;4949,01709;181,3509064
452,188;27461,95313;3577,39917;4783,595215;3,617912531;7786,87207;3,621201515;5839,398926;5,722982883;30329,0293;4240,033691;4996,275391;152,0966187
452,739;27613,63672;3573,322021;4818,103027;-0,023899911;7848,600098;1,306358218;5880,967773;1,769685864;30507,20508;4371,301758;5041,07373;124,0282211
453,290;27648,1875;3555,586182;4865,002441;5,314352036;7912,176758;5,350730419;5928,822754;5,763748646;30595,11719;4279,254395;5102,268066;153,5324402
453,840;28133,52539;3890,728027;4963,029785;8,468298912;8054,67334;8,512891769;6037,18457;10,09580708;31109,12891;4595,242188;5159,476074;182,7849121
454,391;28022,34961;3750,398193;5053,580566;9,166203499;8184,911133;9,703722;6146,037598;11,68426609;31073,21094;4440,853027;5197,28418;171,7721405
454,941;28060,5293;3632,092773;5098,850586;5,525037289;8268,260742;6,029453754;6202,258301;7,08205986;31006,0625;4309,852051;5240,335449;144,4091949
455,492;28217,01563;3695,802246;5119,932129;7,488290787;8302,410156;8,232705116;6232,404785;9,435826302;31231,55859;4354,32959;5304,608398;163,7877808
456,043;28153,25;3655,989502;5144,379883;5,962507725;8326,105469;7,192233562;6252,189941;7,610612869;31332,64648;4283,550293;5377,886719;153,7950287
456,593;28240,29102;3569,541016;5218,107422;7,994081497;8426,12793;7,923363209;6323,605957;9,725144386;31328,04102;4215,021484;5421,197754;157,2062378
457,144;28703,77734;3882,311523;5261,673828;9,196751595;8500,427734;9,363941193;6386,420898;11,5092268;31783,70703;4541,750977;5487,580566;182,34021
457,694;28703,0293;3753,652832;5318,376465;6,569522381;8581,644531;5,353081226;6449,643066;8,19908905;31786,68945;4456,15332;5507,616699;165,2105713
458,245;28892,89063;3866,177002;5427,462402;9,742588043;8725,851563;10,00428009;6573,161133;10,91162872;32013,92383;4554,592285;5556,043945;175,6207123
458,795;29005,24414;3980,382324;5408,000977;7,489480495;8712,510742;7,593762875;6549,884766;8,900801659;32134,11914;4697,834473;5612,245117;173,7715302
459,345;29502,61719;4260,893555;5438,124512;6,942577362;8741,040039;6,802474976;6586,707031;8,414978027;32471,08984;4932,4375;5662,649902;182,7913208
459,896;29323,3418;3785,306641;5531,995605;5,02221489;8877,78125;5,011434555;6688,435547;6,094349861;32022,49219;4427,924805;5709,935059;156,2358856
460,446;29375,36133;3785,854736;5661,632813;4,972990513;9056,678711;5,812572479;6847,816406;7,12641573;31977,86523;4434,391602;5753,207031;158,3612518
460,996;29271,31836;3754,999756;5629,044434;5,326115131;9022,40918;5,042207718;6808,541992;6,44563818;32226,70703;4461,5625;5821,432129;158,5097198
461,547;29164,08008;3546,266602;5672,895508;6,992024899;9083,52832;7,781535149;6858,451172;8,176924706;32194,25977;4168,877441;5858,765137;147,3771973
462,097;29331,10156;3644,208984;5713,429688;9,207143784;9144,733398;9,894199371;6915,662598;10,39608383;32357,10938;4316,629883;5901,55127;162,9076691
462,647;30091,83594;4494,926758;5748,710938;7,962685585;9184,033203;9,152391434;6946,900391;9,878811836;33378,28125;5244,476563;5974,599121;195,9354553
463,197;29522,29688;3767,238525;5839,431152;8,99493885;9298,942383;9,784125328;7048,861816;11,03518486;32700,2832;4430,664551;6002,032715;171,4802399
463,748;29615,45117;3716,958984;5857,36377;9,379569054;9319,975586;10,56482887;7075,464355;10,82970333;32690,65625;4414,334961;6054,985352;171,4694061
464,298;29859,56836;3944,34082;5913,009766;4,981713772;9405,485352;4,561347961;7140,805176;4,630345821;32918,69141;4634,964844;6097,325684;158,6657867
464,848;29637,75781;3603,611572;5992,646484;7,034285069;9500,610352;7,643185139;7230,719238;8,415687561;32662,45117;4233,10498;6158,862305;153,3518372
465,398;29590,43164;3466,168457;6084,653809;5,770081043;9640,400391;5,78178215;7348,326172;6,548305511;32610,68945;4145,761719;6199,64502;140,5162659
465,948;29979,87695;3723,478271;6068,418457;8,630622864;9597,71582;8,723521233;7330,522461;10,00365257;33134,67578;4426,947266;6288,338867;164,6323853
466,498;30162,375;3941,705322;6126,037109;6,256242275;9674,833008;6,462949276;7389,776367;7,765967369;33221,99609;4611,215332;6304,930176;174,2126007
467,048;30315,97852;3838,796631;6171,239258;4,811539173;9736,373047;4,612719059;7459,377441;5,508005619;33210,52734;4646,322754;6357,97168;165,073288
467,598;30346,92969;3693,334473;6225,696777;8,10577774;9806,947266;8,553883553;7528,592285;8,962778091;33122,83984;4455,777832;6416,269531;172,0553894
468,148;30233,25;3618,079834;6373,254395;9,318620682;10012,74414;9,444524765;7697,233887;10,45826435;33143,35938;4249,477539;6463,508301;171,0455322
468,698;30571,49023;4045,874268;6376,282715;5,710309029;10013,06445;6,232523918;7711,354492;6,610902786;33674,97656;4720,414551;6517,285645;175,2191467
469,248;30699,14258;3891,669922;6432,979492;7,276544571;10067,86719;6,873038292;7776,467285;8,539252281;33777,78906;4606,17334;6619,240723;175,3540955
469,798;30626,2793;3625,993896;6535,341797;4,780676842;10210,97168;5,012221813;7900,772461;5,899260998;33473,67188;4302,555664;6686,081543;149,7952118
