Filename-->;fres400_280ms_15deg.RAW8;fres400_280ms_15deg_dark.RAW8;fres400_6ms.RAW8;fres400_6ms_dark.RAW8;IL400_5.5ms_15deg.RAW8;IL400_5.5ms_15deg_dark.RAW8;IL400_6ms.RAW8;IL400_6ms_dark.RAW8;water400_107ms.RAW8;water400_107ms_dark.RAW8;water400_2s_15deg.RAW8;water400_2s_15deg_dark.RAW8
Mode/Unit-->;;;;;;;;;;;;
Int.time[ms]-->;280,3145447;280,3145447;6,476144314;6,476144314;5,549795628;5,549795628;6,034845829;6,034845829;107,0538025;107,0538025;2024,007935;2024,007935
NrOfAverages-->;2;2;77;77;90;90;83;83;5;5;1;1
Smoothing-->;0;0;0;0;0;0;0;0;0;0;0;0
Wavelength [nm];400 mu 280 ms 15 deg fresnel;400 mu 280 ms 15 deg fresnel dark;fresnel reflectie 400 micron fiber onder 0 graden. 6 ms licht;400 mu 6ms dark;400 mu 5.5ms 15deg IL;400mu 5.5ms 15deg IL dark;400 mu 6 ms IL;400 mu 6 ms IL dark;400 mu flat 107 ms water;400 mu 107 ms water dark;400 mu 2s 15deg water;400 mu 2s 15deg water
325,909;926,4257202;904,7285156;20,12438965;10,86637783;25,52329445;11,65890694;21,75332451;11,4018364;330,4415588;318,712677;6680,759277;6653,691895
326,466;941,8193359;910,6466064;20,86389732;12,95759773;26,51642609;13,69244671;23,17152786;14,72744751;315,6751404;330,4856873;6692,203125;6759,078125
327,023;881,3980103;836,1710205;17,5362587;6,540026665;21,9892025;7,768900394;19,22290993;7,604979038;302,377594;276,0585022;6373,560547;6355,006836
327,579;864,0330811;810,980957;16,60828018;5,475811481;19,17466927;6,124935627;16,52170944;6,931000233;292,4416199;277,7958679;6219,631836;6172,58252
328,136;947,086731;927,7094727;19,18613243;10,17813873;22,15397644;10,48117733;19,83994675;13,06455898;329,1653442;322,1064148;6966,164551;6944,548828
328,693;993,8532715;996,1019287;21,88238525;14,60711765;25,91372108;14,87033749;24,5989151;16,20954514;350,421936;335,8709717;7360,810059;7280,743164
329,250;906,2907104;914,6004639;23,23279953;13,73699284;26,30074692;14,54811859;24,10780716;13,93244171;313,956543;319,0704956;6763,765625;6686,732422
329,807;983,3926392;950,4436646;17,30332756;8,112316132;21,45939255;9,425029755;19,52454567;8,78656292;333,9284058;319,9835815;7203,469238;7099,303223
330,363;1014,84436;995,6471558;21,95489502;13,28227043;24,4171524;15,02577877;23,54385948;14,73949337;360,9013062;341,0858765;7372,221191;7278,082031
330,920;1061,327393;1069,589966;27,2570076;16,04872131;31,28702354;17,74814606;29,65915108;19,19754219;374,6726379;371,8670044;7688,437012;7703,653809
331,477;966,9150391;912,5463867;17,01478386;4,032111645;17,98977089;5,112396717;15,16519356;5,446930885;323,0273132;281,5822144;7052,267578;6992,818359
332,033;904,0957031;869,4823608;17,73838615;7,865416527;19,5098362;8,436043739;17,98870659;8,171958923;296,7070007;284,9963379;6525,67627;6525,593262
332,590;963,4660034;941,9226074;18,22187614;10,76174736;24,20970726;10,81397247;22,49470139;11,46134186;321,3606567;310,7766418;6913,8125;6954,145508
333,146;1012,535767;982,6969604;19,7814312;13,23013401;26,37098122;13,64787483;25,14229393;13,79954624;340,1899109;341,5022888;7356,774414;7344,455078
333,703;975,9651489;905,706604;13,39231396;2,486050129;12,24314499;3,367547989;10,62542915;3,084878206;322,9901428;287,0350037;7289,26416;7337,018555
334,260;956,9221802;935,5011597;23,75453568;10,2939167;25,80101204;11,54710674;23,97496223;11,76224899;340,5701294;314,2025146;7088,262207;7102,733887
334,816;1069,656494;1052,642944;25,66848946;15,98358536;32,56716537;16,49245644;31,46814156;16,26963043;376,5051575;364,2844543;7798,087891;7720,050293
335,373;1054,923096;1031,694336;23,59918594;12,38598824;29,98987007;13,52565956;27,19564819;13,99232674;366,2722168;352,1014404;7713,694336;7591,436035
335,929;1001,195862;983,6665039;24,30881119;12,86661339;30,05351639;14,50350761;26,93860626;14,36592674;350,9906006;337,6922607;7319,824707;7265,227051
336,485;1017,607361;1015,812195;20,56700897;9,359567642;24,46572495;10,30313969;23,44012833;11,12441063;357,6864624;347,9402466;7519,368652;7383,318359
337,042;972,090332;924,4140625;21,610075;8,489051819;23,95414352;9,569549561;21,8010807;11,23245811;343,3683472;315,3738403;7053,546387;6998,081543
337,598;916,385498;869,1935425;22,31332588;10,4769001;27,7220974;11,43677235;24,22146606;12,24534225;309,6329956;300,3011475;6495,667969;6513,429688
338,155;872,1019897;854,5848389;24,10031128;12,7500391;28,53591347;13,3703804;26,72973061;13,93250084;301,6372681;300,465332;6238,277344;6194,615234
338,711;980,9051514;966,1257935;25,06821823;14,45118332;32,62267303;14,77027702;29,4061718;15,46246624;343,5204773;336,8788452;7181,555176;7019,922363
339,267;928,5420532;873,1175537;25,23566818;13,11355209;28,22301483;14,53696442;27,42280579;13,07695484;311,5411987;307,0761108;6577,297852;6465,860352
339,824;943,7888794;933,0776978;27,46273994;14,71110535;32,14883423;15,4037323;29,5633316;16,42650414;325,1102905;320,4629822;6806,055664;6827,562012
340,380;938,3013916;932,0780029;29,63161659;15,3214941;32,33810425;16,75928688;32,8157692;16,81204414;318,7233887;319,0630798;6752,064453;6772,563965
340,936;980,909668;954,1827393;25,98685646;13,2951231;30,18577385;13,33679962;30,78544617;15,16104603;333,1360474;330,897583;7083,330566;6980,348633
341,492;954,263855;939,8953247;22,59392548;9,346265793;26,60741234;11,64737415;27,47747612;11,84698772;334,505188;311,5676575;6892,960449;6905,940918
342,048;1088,13147;1075,142334;31,73332214;17,33423805;36,64419937;18,30356789;36,65001297;19,22143936;383,0789795;370,4842834;7853,070313;7889,045898
342,604;1025,894409;1018,648315;29,21484184;15,39914989;34,17420959;17,32577515;33,11989594;17,35394669;360,5536194;347,8862305;7466,256348;7445,09082
343,161;1115,226318;1094,076294;30,48847961;18,06175995;35,10254288;18,02595711;34,59031296;18,7036171;393,4449158;381,8625183;8080,01123;8080,55127
343,717;959,0733032;949,0387573;26,67697334;15,51644802;32,53133011;16,22605324;29,97926331;16,24592781;334,7186279;336,4501343;7028,839355;7049,27002
344,273;1052,465942;980,1044922;30,37631798;14,8149004;34,58372116;16,59255409;32,12387466;17,33001709;349,5396118;353,4718018;7359,889648;7438,762207
344,829;1022,992859;959,4459229;21,48551369;8,423995972;24,77345657;9,836134911;21,61634254;9,328722954;341,6330261;321,1843262;7320,540527;7335,320313
345,385;1081,575073;1028,220581;32,08409119;14,73653793;35,95733261;17,44781494;35,50432587;15,98017979;378,2753906;359,3100586;7582,510742;7600,632324
345,941;956,2182617;891,1101685;30,14942741;10,89090633;33,37646484;13,14683151;33,03238678;13,42448711;327,1789551;291,0384521;6811,661621;6784,550293
346,497;986,2522583;919,2245483;22,54523087;6,124239445;25,72564125;7,146543026;25,82593346;7,966222286;337,636261;294,8761292;7047,229492;6949,407227
347,053;939,5778198;908,7546997;27,83008575;11,04809761;31,16855049;13,25884056;29,31502724;13,48607445;327,6447449;305,3213196;6763,576172;6704,888184
347,609;924,3792114;896,1138916;30,06620407;13,38629341;33,35153198;14,35919666;32,59893799;14,60709;321,1712036;304,8749084;6742,182617;6515,83252
348,164;969,7003784;922,5643311;29,47349167;14,15271473;32,82028961;15,78154373;31,97583389;16,46269798;332,495636;319,4585876;6907,638184;6780,461914
348,720;1074,993774;1019,298279;31,25298119;11,84014034;32,4364357;13,34761906;31,08269119;12,95578861;377,6456604;351,7356567;7759,934082;7625,214355
349,276;960,0438232;912,9584961;24,76035881;4,813559055;25,53423119;5,958325863;24,7356987;5,653976917;327,2084656;299,3884583;6965,930664;6855,414063
349,832;966,3300781;947,7832031;30,22447777;9,541496277;31,15010643;10,62543488;31,60708237;9,895605087;339,5525208;322,5307007;7062,463379;6959,101074
350,388;961,8917847;923,7731934;31,20982742;9,619455338;33,30377579;11,70323849;32,8440094;12,17275143;330,0947876;316,1274109;6920,152832;6812,026367
350,943;1024,075195;944,6978149;25,31998062;6,604860306;26,52410507;5,45772171;26,8196106;6,207287312;347,006958;306,4673157;7423,39502;7253,207031
351,499;1001,664612;908,7225342;28,72672653;4,903468132;28,72305107;6,813214779;28,6251297;6,472253799;338,7447205;290,2754822;7100,16748;6926,392578
352,055;1041,415894;986,7623901;36,81839371;13,54157448;39,05633926;14,24771023;40,31158829;13,7752018;362,3978271;336,7238464;7318,81543;7202,945313
352,610;1041,68335;977,1661987;41,77629852;14,34713364;43,50870895;16,80350876;42,21630478;15,89604759;360,1775208;343,8921509;7234,815918;7152,225098
353,166;1046,584961;992,6867065;44,94855499;14,85354996;46,27985764;16,50345612;45,34366608;16,95621109;365,7191162;340,0989075;7496,45459;7326,378418
353,722;917,1377563;865,7219849;38,95445633;11,24302673;41,3480835;12,80336761;42,01952744;12,58258343;323,3407593;296,9105225;6572,555176;6400,642578
354,277;938,6556396;904,1315308;40,31592941;14,59401894;43,97454071;15,09248543;44,12963867;14,94437218;329,7820435;307,6807251;6685,73291;6519,964844
354,833;956,468689;868,93396;31,35957718;4,162407398;33,96541977;4,423791885;31,84957504;4,772657871;331,2615356;269,3451538;6921,761719;6694,976563
355,388;1111,226318;993,8944702;46,38598633;13,9696455;47,78406906;15,10293198;46,65991974;14,35301495;386,6659546;347,9673767;7858,933594;7568,93457
355,944;1065,738892;944,0310059;39,93430328;9,967234612;43,96975327;11,77910233;39,24437332;10,85662746;355,1211243;299,3771362;7689,788086;7460,703125
356,499;983,4221802;876,0011597;46,14414597;10,11209869;51,28990173;11,9915514;47,40869522;12,22008038;341,5701294;289,8025208;6939,262207;6726,733887
357,055;1011,082275;896,9707031;43,17798615;6,307019234;45,70573807;6,880517483;43,00017548;6,352725983;346,770813;302,5924988;7175,3125;6869,505859
357,610;1078,658325;1003,983826;48,50487137;8,164113045;52,73393631;9,302706718;49,38344574;9,159905434;395,9724121;333,1968079;7855,720703;7594,604004
358,166;1073,390869;967,2390747;45,10611343;3,786522388;50,67789459;6,702061653;46,97740555;5,339661121;382,9032288;315,4809265;7628,682129;7330,516113
358,721;1033,557251;945,8110962;54,94342422;12,85307884;63,21979523;12,58092022;57,20145798;13,60634232;372,834137;319,3398743;7262,333496;6881,310059
359,276;995,0983887;894,1983643;60,31413269;14,19116783;69,57284546;13,71453857;63,98279953;13,93207073;355,8553162;314,5027466;6946,818848;6471,46582
359,832;1022,758484;908,3270264;58,3097229;9,125745773;66,31834412;10,09199142;59,45849609;9,148450851;355,3664856;305,5451355;7128,830566;6703,429199
360,387;1066,991943;946,9345703;63,19790268;8,008455276;72,92529297;9,380608559;62,82000732;8,352863312;370,9099426;317,9805908;7613,185059;7108,235352
360,942;1100,115356;957,4146729;68,0647049;11,52801132;82,45487213;12,00288105;71,24571991;11,59390259;387,9945068;329,9740295;7702,563965;7134,085938
361,497;1096,872925;948,352356;74,72956085;14,98279285;91,12915802;15,65859413;77,55202484;15,55799389;401,3304138;333,753479;7655,620117;7140,619141
362,053;1089,457031;938,3087769;77,64435577;13,15178871;93,90571594;14,91425991;80,1337738;13,076231;390,5295105;321,1391296;7483,262207;6894,292969
362,608;1208,337158;1031,71521;84,52476501;16,77552032;103,4391937;18,38116264;86,38270569;17,00429726;432,6269226;351,3082886;8201,342773;7598,591797
363,163;1143,970459;967,4795532;75,81583405;8,203089714;93,81725311;9,636050224;76,18722534;9,135825157;405,7762451;310,9953918;7879,587402;7153,572266
363,718;1147,129639;963,5968018;81,25107574;9,410437584;101,6590118;10,38019848;82,43283844;9,798031807;415,3642883;310,0340271;7904,244141;7084,450195
364,273;1112,338135;920,3856201;88,18971252;10,38526344;112,7614594;11,00295448;93,19577026;10,52172279;418,0605469;302,1644592;7607,658691;6828,868652
364,828;1235,304077;1031,589355;93,60048676;11,09877777;118,8827133;12,91355133;96,35137939;10,32818031;442,8242798;332,6315918;8471,013672;7653,39502
365,383;1189,52417;961,0261841;98,78469849;7,865250587;126,2447662;9,080377579;101,647377;8,051310539;427,5209961;320,4107666;8045,042969;7155,921875
365,938;1146,941895;875,3878784;93,46166992;1,771077752;118,9684143;2,155978918;93,82634735;2,385396481;408,5207214;261,2947388;7767,917969;6768,376465
366,493;1181,3927;905,1027222;110,0442963;9,202623367;142,4779205;10,413517;113,3967133;8,761864662;416,2389221;299,8359985;7852,430664;6761,495117
367,048;1187,36853;900,1363525;118,6803741;14,07451916;159,0808411;15,75913906;127,6741028;14,98049831;428,8043518;310,682312;7750,883789;6692,000977
367,603;1247,169922;950,3135986;125,2815323;12,52839375;164,3786926;14,64758015;133,3408966;13,07621288;458,9518433;323,540741;8189,413086;7014,329102
368,158;1296,198608;990,7006836;140,7041473;17,00934029;184,5758057;17,51453209;146,9059143;17,17302513;477,1599426;344,7034912;8633,889648;7392,48291
368,713;1317,865845;1006,602173;146,8174744;18,07464981;196,5140839;19,60367012;154,8272552;18,95653152;480,0349731;365,4710388;8695,818359;7494,745117
369,268;1333,53125;993,4581909;144,2797852;9,722651482;195,5671997;10,5361042;153,1940918;9,919038773;490,3953857;330,3883667;8795,921875;7499,412109
369,823;1299,212891;943,2236938;153,2145081;13,4378252;211,9725494;13,1811409;165,1847839;14,34161377;474,4192505;322,111084;8335,608398;6935,655762
370,377;1371,648438;978,1995239;164,0286102;15,2950592;227,2965546;16,19231415;176,1250763;16,5826683;494,3076172;339,9031372;8681,854492;7154,474609
370,932;1405,113647;941,0281982;157,4143372;3,681531191;217,5104828;4,690220833;165,117569;4,844590187;501,1903381;288,5762024;8897,699219;7303,682129
371,487;1390,939209;921,0583496;176,0498199;9,657336235;241,6311493;9,669184685;186,9801483;9,400587082;512,1987915;310,2213745;8646,045898;7002,162598
372,042;1465,022339;1000,685303;193,2080688;17,0743351;269,2779846;18,20346069;210,3465271;17,8236866;547,4537354;356,8984375;9107,410156;7453,367676
372,596;1498,709351;1048,678223;205,5834808;17,5029335;282,9465027;17,94792175;221,4331665;18,02853203;558,7268066;362,4960938;9377,188477;7638,314453
373,151;1427,965942;936,2635498;209,4289551;12,28182983;290,1133728;13,40326309;225,9358063;13,54628181;532,6501465;320,9242249;8840,851563;6933,954102
373,706;1510,349731;994,2154541;226,849472;16,59370041;314,2284546;16,53671837;246,4423676;16,19706726;559,8399658;349,708374;9372,351563;7335,59375
374,260;1529,68335;986,6661987;234,5035706;16,89258766;327,1309204;18,05906487;255,6861877;17,37797546;575,9775391;349,492157;9339,81543;7174,225098
374,815;1537,533081;945,6627808;244,126358;14,36013412;341,4264526;15,85907269;266,9942627;15,29365158;566,0205688;340,8910217;9225,708984;7069,199219
375,369;1511,879272;920,7729492;249,9759979;11,55452156;353,281189;13,13657188;273,3024292;11,88359547;577,8817139;317,3273315;9163,143555;6850,024414
375,924;1554,251343;943,0540771;256,8413391;6,982028008;368,7255859;8,013640404;285,2056274;7,774096966;597,8026123;309,4199829;9508,913086;7081,130371
376,478;1513,486572;849,8435059;264,3833618;6,40950346;375,4252014;6,92402029;289,0319519;6,616374016;573,902771;277,9153442;9117,939453;6580,29834
377,033;1518,383667;855,829834;277,8946533;11,02183819;394,7776184;11,85865116;308,4045715;11,00386238;583,8972778;295,7460632;9050,918945;6487,450684
377,587;1596,717285;865,0987549;285,7189331;10,68315792;407,6949463;13,03574944;317,223999;12,30404854;603,6558228;288,6347046;9323,306641;6652,465332
378,142;1706,520508;958,9806519;304,6601868;8,683605194;434,0409546;10,48049259;338,8234863;9,653893471;650,2285156;330,1957703;10150,62305;7284,580566
378,696;1685,390869;886,7618408;321,2468872;12,20391464;459,5111389;13,34771156;361,0597229;13,07640839;645,7716675;310,3236694;9621,797852;6703,941406
379,251;1680,025879;892,3898926;334,8787231;11,86576653;479,6670227;13,1362772;375,8739014;13,00363445;667,0567017;306,165863;9677,791992;6672,900391
379,805;1737,011597;897,8668213;345,2125244;10,32040024;497,4369812;11,62522411;393,0167542;11,46155357;674,3973999;302,1582642;9879,073242;6760,728027
380,359;1953,171753;1094,177368;370,3495789;17,77566338;528,5343018;18,15903664;418,8204346;18,6911869;750,8875732;375,895813;11215,16211;8005,308105
380,913;1794,305908;917,7940063;380,9925232;13,37262344;542,8197632;14,82540798;430,8141785;14,44978046;711,4494629;310,7342529;10283,80078;6965,182129
381,468;1834,867554;941,124939;391,1589661;14,86677074;559,6660156;15,68139076;442,9500732;15,94439697;722,28125;331,4785461;10490,52832;6981,916016
382,022;1813,900757;901,0689087;403,0976257;14,99685287;579,4484253;15,91486549;460,3762817;15,46268177;718,3048706;318,8600769;10255,78027;6701,496094
382,576;1905,964233;931,2407837;416,3731995;11,98321533;602,6726074;13,21443081;476,2106018;14,02829552;755,803894;322,1167297;10560,14063;6916,783691
383,130;1937,073364;910,1978149;434,262085;14,87948132;623,5054321;15,85898399;497,0441895;15,82363892;770,0291748;320,1025696;10622,80078;6852,461426
383,685;1987,836304;962,2037964;455,9124756;16,25608253;653,9799194;17,25896835;525,0924072;17,24530411;802,9038086;335,7045288;10918,9873;7168,506348
384,239;1995,120728;913,4829712;460,8943481;9,138141632;662,3994751;11,12493038;528,553833;9,665932655;799,5331421;306,7965393;10878,69434;6904,597656
384,793;2131,948242;1021,854065;474,1714172;12,04772091;680,3092041;13,90303421;544,1871948;13,20858955;855,4089355;353,7540588;11735,67383;7638,631836
385,347;2168,005371;1051,787109;493,4848938;14,00901318;705,7775269;14,6365366;566,2858276;14,60643291;866,1356201;356,132019;11922,58789;7698,130859
385,901;2119,162842;973,7225952;510,3311768;14,10016727;729,3377075;15,2255888;588,6328125;16,66691971;854,9669189;332,7107239;11412,57324;7070,646973
386,455;2192,496338;1002,17334;524,3359375;16,86658669;752,7068481;17,87015724;607,8766479;17,82373238;883,7044678;349,4945068;11860,03809;7388,27832
387,009;2174,216553;939,9282837;537,1838989;12,33315372;771,4282227;12,82506847;626,0977173;12,99144077;889,4222412;312,5785217;11560,99023;7002,188477
387,563;2253,497314;953,343811;557,2086792;11,94386387;798,618042;14,04750443;652,5812988;11,69055653;902,7380981;327,3506775;11774,35449;7126,555176
388,117;2275,449951;909,3540039;564,9046021;6,16271019;815,027832;7,857326984;665,6131592;6,736816406;916,3866577;299,5187988;11929,26758;7031,377441
388,671;2275,544678;900,310791;586,9823608;12,12580681;846,5750122;14,50314331;688,7200928;13,3412838;910,0210571;311,3397827;11713,32422;6694,308105
389,225;2304,439209;916,0811157;610,8009644;15,802001;877,5088501;16,23705673;719,0142822;17,39034653;941,2672119;322,4641113;11946,16211;6857,587402
389,778;2418,339844;987,7493286;619,5305176;10,78837776;891,7503662;11,16996479;727,6391602;12,17284203;995,7962646;338,9195251;12562,40723;7379,847656
390,332;2400,274658;929,5319214;634,2012329;7,462631702;912,2410889;8,458140373;746,7925415;8,738036156;992,1825562;314,0126648;12438,2207;7083,964355
390,886;2544,234375;1078,496948;658,2213745;11,96925735;941,5287476;11,90267372;775,2124634;12,55744648;1060,17395;367,6011353;13442,12891;8085,702148
391,440;2527,796875;1014,339233;674,5455322;11,80102348;966,7676392;12,86973858;795,7470703;13,24479008;1045,728882;341,5491638;13016,21191;7545,520996
391,994;2466,18335;926,6661987;698,5425415;14,94453621;999,230957;15,73684216;825,336792;15,37797546;1042,577515;321,2921448;12402,81543;6728,225098
392,547;2498,414063;895,0578003;709,8549194;7,657338619;1019,330444;8,113630295;839,5355225;8,19576931;1046,372681;291,4212036;12397,02832;6616,158203
393,101;2594,841553;944,7720947;736,9758301;14,41166782;1054,424561;13,66990757;872,6896973;14,4257679;1083,842529;320,1270447;12959,11719;6942,018066
393,655;2690,401611;1019,73938;757,2820435;15,86633682;1084,92627;16,71443558;900,0568237;17,46203613;1143,538574;358,7162476;13579,09668;7511,772949
394,208;2696,275391;944,7251587;775,656311;16,19106674;1109,285522;16,74780464;924,0011597;16,63076401;1142,484619;332,7115784;13265,65332;7036,666504
394,762;2695,335449;960,6923828;798,1832886;16,10028076;1145,865112;16,54788589;951,2960205;17,81161118;1167,78064;342,5007935;13506,63184;7050,420898
395,315;2724,830078;966,1240845;831,3016968;18,50313759;1191,987061;19,04805946;991,8674316;18,77572632;1187,442017;336,8782654;13479,50195;7023,909668
395,869;2756,009033;894,9689941;836,0407715;4,733703136;1190,522217;4,61259222;992,4537354;5,158067226;1187,470093;283,1567078;13344,85352;6843,23877
396,423;2840,22998;914,9400024;853,7442627;12,38505745;1215,910156;11,63615036;1020,363342;13,40103531;1218,158447;311,7823792;13670,35352;6946,275879
396,976;2803,948975;872,2063599;877,6791382;12,77555275;1250,216553;12,98118496;1045,61731;13,64288425;1219,421509;304,7053833;13216,06738;6508,525391
397,530;2816,249512;897,7131958;900,0958862;15,23007298;1277,347656;15,39227867;1075,013184;14,79948425;1245,935425;317,7076111;13413,28027;6569,57666
398,083;2840,633301;849,8241577;922,1663818;11,06082153;1309,481323;12,44755363;1100,669067;11,85930538;1258,235718;297,1441956;13302,74121;6326,408203
398,636;2901,401611;863,3984375;950,7503052;11,43716335;1354,600342;10,95847797;1140,953125;11,06384277;1282,249023;294,5686646;13634,05762;6420,964355
399,190;2974,439209;883,5583496;961,7640991;8,631362915;1375,164429;8,81362915;1152,377686;9,316249847;1328,398804;292,0213623;14028,0459;6720,162598
399,743;3099,756592;922,4633179;984,2026978;9,410943031;1403,096069;9,802758217;1181,41272;11,0154047;1369,830811;318,5900574;14538,08203;7130,450684
400,296;3050,067871;878,1067505;1030,512451;11,26754284;1464,305298;11,75795174;1240,13562;12,87028313;1378,222046;290,8373108;14176,55469;6638,524902
400,850;3116,778076;925,418335;1051,857544;11,8266983;1493,993042;13,61398315;1268,081665;13,65412903;1403,564453;319,1752319;14563,67969;6898,11377
401,403;3217,900635;977,2279663;1064,487915;13,68456173;1510,067017;15,53668594;1279,742432;13,9319582;1442,015381;338,3125;14998,74121;7202,6875
401,956;3252,901611;973,5574951;1083,569214;10,74824905;1533,674438;10,9914093;1303,19873;11,01504803;1472,55957;321,4210815;15370,01953;7332,15625
402,510;3306,406006;997,2962646;1117,901978;14,42456341;1584,089355;15,15873528;1342,665039;16,30519485;1495,154053;343,1350098;15351,87207;7219,199219
403,063;3301,455322;911,4450684;1137,952881;8,449973106;1613,116821;9,480582237;1370,36499;11,53354549;1496,193848;309,3840637;14932,51367;6752,313965
403,616;3294,412354;895,2168579;1179,174438;13,28200722;1672,430298;14,50338078;1424,150391;15,02838612;1507,30542;308,7088318;14770,39551;6575,604492
404,169;3397,681641;884,3025513;1190,214722;11,15181255;1687,730835;12,32538605;1443,086182;12,4256525;1563,641846;318,5370789;15112,06738;6757,246094
404,722;3517,489258;949,241333;1232,814819;14,94425201;1741,017822;16,62554169;1492,679321;16,65480042;1598,630005;343,9169006;15646,15918;7179,787598
405,275;3535,728027;917,0762939;1252,909912;12,73519039;1765,898926;12,75802803;1513,401855;14,42461491;1625,622681;303,6272888;15532,60547;6864,296875
405,828;3543,158203;953,824707;1272,595093;15,8010788;1803,570923;15,94755268;1542,17395;16,10026741;1673,461914;334,944397;15865,75977;6989,412598
406,381;3538,184326;908,6776123;1298,856079;16,63280487;1839,745728;15,73681259;1578,627075;16,24540329;1667,100586;312,0959167;15561,1709;6622,310059
406,934;3621,625977;945,7330933;1326,332886;16,5416851;1870,795898;16,38111687;1610,370605;17,45001221;1712,85083;328,9141846;15938,90137;6893,726074
407,487;3667,146729;917,8358154;1359,168335;13,60623169;1911,207642;13,7253027;1645,681641;15,14841747;1736,371948;316,9480286;16092,10547;6852,495605
408,040;3781,386475;965,8640137;1420,640625;15,43729401;1999,077759;15,43634224;1721,624878;17,48566055;1788,266602;330,1573181;16549,98438;7281,706543
408,593;3861,870361;979,7954102;1430,141479;11,74734783;2004,12915;11,14636421;1734,779541;13,50812244;1822,8927;330,2994995;16990,43945;7606,938477
409,146;4087,582275;1229,970703;1474,346802;20,30702019;2062,028076;19,73607254;1779,13269;21,47320747;1921,37085;418,3924866;18499,3125;8988,505859
409,699;4171,464355;1187,877075;1480,947388;13,08470058;2083,035645;12,22393513;1796,530518;13,78492165;1953,645996;389,326416;18647,98633;8952,549805
410,252;4075,119873;1053,630615;1520,347656;14,05965996;2138,692139;12,6912241;1849,183838;14,14730072;1946,720581;346,8451843;17645,30078;7689,704102
410,805;4200,704102;1174,427979;1551,833252;15,45003796;2173,039063;16,44729233;1886,471802;17,5336113;2016,609131;399,9784241;18527,98047;8536,186523
411,358;4294,066406;1189,4021;1567,172363;7,578112602;2198,323975;9,023872375;1912,44397;8,712537766;2063,796875;396,7346497;19171,76758;9006,737305
411,910;4241,834473;1059,817261;1599,275024;9,032979012;2233,735596;9,668530464;1944,699219;10,37550926;2055,699707;348,3067017;18344,12305;8025,102539
412,463;4155,646484;941,994873;1638,727539;10,54069424;2287,181641;11,08045578;1996,240601;12,29239368;2047,282471;330,0004578;17431,06641;6954,687012
413,016;4214,745117;933,7925415;1700,881348;12,69541073;2380,125488;13,85748196;2072,435791;13,49608517;2075,161865;312,4985657;17664,35156;7065,916992
413,568;4309,773926;978,5205078;1718,796753;16,04709053;2401,570801;16,58039093;2094,478027;16,0031395;2110,659424;333,0089111;17871,86523;7278,878906
414,121;4361,443848;1021,956177;1746,435303;14,47590542;2436,186768;14,74722099;2130,053467;15,40097332;2151,903809;350,5877075;18341,85938;7436,397461
414,674;4422,314941;1013,566895;1779,700684;10,09886265;2477,297852;10,84694099;2173,348389;11,71380711;2197,191162;334,4241943;18172,3125;7304,226563
415,226;4432,266602;952,4294434;1816,742554;14,42405891;2527,118652;15,68062115;2211,035156;15,07577419;2210,074463;328,3789063;18001,02539;7076,196777
415,779;4574,679688;994,3932495;1837,137939;4,524303913;2560,419922;4,833743095;2245,369629;5,722725391;2273,569092;311,6965332;18797,08594;7771,416992
416,331;4561,525879;973,3671265;1868,530151;8,643179893;2605,911621;8,723960876;2289,864014;9,110260963;2295,78833;328,1231384;18791,67578;7444,475586
416,884;4606,343262;954,6129761;1918,474609;12,48829842;2659,246826;12,14682484;2339,352051;12,91845226;2327,109619;330,6393738;18447,75;6977,571777
417,436;4806,148438;1123,0177;1981,913086;18,4496994;2745,811523;18,60262108;2419,411621;19,13568115;2418,528564;389,0079651;19776,77734;8227,857422
417,989;4800,282715;1024,97522;2009,087891;17,39791107;2781,900635;17,91383934;2451,4729;19,06355286;2399,180176;361,993988;19280,45508;7524,540039
418,541;4816,880371;936,9434204;2044,394165;15,43699265;2836,381348;16,32503128;2497,573242;16,81066132;2413,115234;326,1835022;18791,46094;6984,30127
419,094;4875,263672;953,0543823;2085,503662;15,47553349;2888,825928;15,8247509;2547,77124;16,0030117;2485,015625;330,02005;18945,92188;7058,132813
419,646;4876,41748;937,2851563;2236,627441;21,64538383;3083,574951;23,00320816;2721,518799;23,47391129;2493,244141;336,7313538;18902,52539;6852,116211
420,199;4924,505371;918,446228;2192,355713;16,09931946;3034,129395;17,92502403;2679,567627;17,0757103;2542,446045;316,7844238;18965,54883;6712,322754
420,751;4995,009766;943,3440552;2201,390625;15,87892723;3046,851807;15,99194813;2691,689209;17,31706047;2587,351074;329,1507568;19147,36328;6868,557129
421,303;5082,855957;940,795105;2239,564209;15,95703506;3095,310059;16,95873833;2737,510742;18,30519867;2629,901855;335,9346313;19301,83594;6875,190918
421,855;5175,320313;962,8170166;2276,04834;16,94396591;3149,316406;17,15868378;2784,285889;17,29306793;2682,108643;344,941864;19869,51953;7105,35498
422,408;5347,795898;1088,327881;2321,738525;20,15171623;3204,208252;18,75865555;2835,276123;20,34121895;2757,005615;382,5454102;20769,85742;7840,436035
422,960;5548,360352;1220,352051;2365,14502;21,25551987;3263,817627;20,41415024;2888,492432;21,50980186;2842,517334;432,1533813;21991,61133;8900,617188
423,512;5431,068848;1057,458984;2396,8125;13,9823885;3301,490479;13,69165802;2932,505615;14,49734879;2847,43457;369,5886536;21049,94922;7766,418457
