Filename-->;fres200_410ms_15deg.RAW8;fres200_410ms_15deg_dark.RAW8;fres400_85_15deg.RAW8;fres400_85_15deg_dark.RAW8;IL200_4.7ms_15deg.RAW8;IL200_4.7ms_15deg_dark.RAW8;IL400_6.1ms_15deg.RAW8;IL400_6.1ms_15deg_dark.RAW8;water200_1.5s_15deg.RAW8;water200_1.5s_15deg_dark.RAW8;water400_259ms_15deg.RAW8;water400_259ms_15deg_dark.RAW8
Mode/Unit-->;;;;;;;;;;;;
Int.time[ms]-->;410,5248718;410,5248718;85,19192505;85,19192505;4,720886707;4,720886707;6,129270077;6,129270077;1491,4823;1491,4823;259,3998413;259,3998413
NrOfAverages-->;1;1;6;6;100;100;82;82;1;1;2;2
Smoothing-->;0;0;0;0;0;0;0;0;0;0;0;0
Wavelength [nm];200 mu 410 ms 15 deg air;200 mu 410 ms 15 deg air dark;400 mu 85 ms 15 deg air;400 mu 85 ms 15 deg air dark;200 mu 4.7 ms 15 deg IL;200 mu 4.7 ms 15 deg IL dark;400 mu 6.1 ms 15 deg IL;400 mu 6.1 ms 15 deg IL dark;200 mu 1.5 s 15 deg water;200 mu 1.5 s 15 deg water dark;400 mu 259 ms 15 deg water;400 mu 259 ms 15 deg water dark
625,352;50921,93359;737,0814819;46433,85547;146,7992401;48527,11719;6,236403942;47690,84375;7,115578651;56534,48047;2842,621094;54715,03125;531,6483765
625,894;50958,55078;803,1574097;46518,71094;150,9788208;48614,08984;4,515007019;47798,82422;6,60233593;56758,76953;3083,922852;54951,60547;585,2041626
626,436;51120,25391;837,2770996;46628,91016;147,8325348;48932,17969;3,882803917;48094,80078;4,771415234;57016,38281;3277,398926;55258,74609;605,2921143
626,977;51278,67188;789,3907471;46790,92969;137,8518829;48875,17578;4,610712528;48084,60547;6,769846916;56870,8125;3088,850586;55246,10156;565,3755493
627,519;51378,98047;814,2923584;46977,61719;152,5018005;49054,89453;5,402523518;48259,20313;6,807790279;56761,84375;3147,459229;55523,96484;597,8032837
628,060;51187,42578;767,0917969;47034,78125;144,1343231;49146,51172;6,24621439;48388,39063;8,261777878;56523,79297;2874,662109;55542,01563;556,6559448
628,602;51375,62891;736,494751;47108,23047;117,702919;49070,00391;2,948798418;48330,05078;4,414752483;56652,94922;2957,263916;55530,5;533,4519653
629,143;51557,06641;781,3780518;47274,03516;127,1830597;49153,26563;1,650945544;48404,80859;2,928558111;56602,42969;2972,800293;55877,00391;543,366272
629,685;51550,16016;731,2960815;47390,66797;135,8357697;49367,5625;3,382454634;48622,49219;4,941884995;56653,95703;2876,474365;55906,64063;546,8060303
630,226;51663,90625;754,164917;47523,14063;151,9801025;49355,64453;5,424869061;48662,37109;7,431500912;56529,99609;2852,952637;56099,96094;553,2096558
630,768;51950,35156;799,4050293;47751,75;137,3543091;49641,91406;3,940449715;48930,48438;4,659893513;56668,24219;3107,907227;56357,77344;562,8860474
631,309;52047,73047;835,454895;47801,77734;136,6961365;49758,72656;3,219531298;49055,10547;3,829936504;56885,75;3264,105713;56428,125;583,9227295
631,851;51960,56641;784,2206421;47881,00391;152,9895935;49777,60547;4,863842964;49055,54688;7,601462841;56698,67969;3110,174316;56508,08594;581,2506104
632,392;51832,05078;734,6505127;48002;112,8961105;50023,42578;2,515931129;49292,90625;3,851626635;56537,65234;2916,883301;56543,34375;520,0664673
632,933;52261,25391;784,6547241;48100,91016;121,3968277;50026,54688;2,695853472;49319,84375;4,254007339;56526,77734;3092,900146;56790,03906;555,569519
633,474;52385,99219;748,2506104;48273,55859;143,6613617;50091,07422;4,983291149;49377,50391;7,186414719;56598,58594;2996,293457;56803,5;584,772644
634,016;52392,46484;782,1765747;48444,8125;151,6487579;50251,90625;4,64465332;49531,64844;7,492314816;56805,35156;3089,999268;56926,01172;593,7182617
634,557;52421,41797;743,364502;48495,25781;124,180748;50389,45313;3,111195564;49678,0625;4,209233284;56567,01953;2836,746094;57110,86328;529,8563232
635,098;52331,28516;731,2147827;48735,66797;132,9886017;50444,03125;4,243950844;49735,94531;6,674714565;56328,50391;2863,151123;57170,3125;529,7463379
635,639;52344,97656;718,6069336;48739,83203;115,722023;50584,21094;2,826733112;49856,12891;4,425398827;56601,33594;2937,710205;57166,78906;531,0344238
636,180;52595,11328;870,295166;48940,11328;155,5022736;50739,74609;4,342472076;50007,15625;6,9784832;56764,92578;3356,470459;57337,09766;628,3053589
636,721;52846,30078;842,1311646;49053,37109;159,97435;50958,57813;7,455490112;50229,21875;9,297820091;56780,98047;3176,818604;57653,87109;609,1848755
637,262;52951,24609;844,4237671;49110,49219;137,0241699;50909,9375;2,780104876;50189,40625;3,659634829;56911,80859;3289,981689;57931,15625;623,8998413
637,803;53170,53125;855,2199707;49322,13281;151,9894714;51271,21094;5,293855667;50521,03516;6,955131054;56753,65625;3280,171631;57948,55469;640,7501221
638,344;53071,36328;880,1114502;49462,41016;169,3043365;51357,46094;7,025852203;50582,72656;9,907847404;56614,38672;3313,740479;57963,94141;637,1704102
638,885;53077,64063;814,3061523;49546,91016;147,6708221;51244,42188;6,582269192;50490,20313;7,783209324;56709,25781;3156,514404;58044,61719;589,3134766
639,426;53351,58984;840,1372681;49740,38672;167,8087311;51442,89063;7,77537775;50708,88281;10,4806633;56735,16406;3287,842773;58116,65625;619,6893311
639,967;53256,06641;799,2312012;49832,10938;154,6580505;51400,26953;5,483648777;50685,12109;7,881804943;56808,99609;3241,216309;58160,58203;604,2583618
640,508;53191,74219;820,3082886;49784,86719;147,5045166;51289,39844;4,592229843;50673,0625;6,868545532;56633,32422;3179,522705;58436,71484;590,3150024
641,049;53545;865,3137207;49965,51172;170,3387756;51423,78125;6,912129879;50790,92578;9,356275558;56892,48828;3333,544434;58546,47266;646,3190308
641,590;53539,26172;835,3191528;50224,32422;170,8397064;51868,39844;8,272029877;51212,83594;10,38059044;56891,65234;3354,566162;58509,73047;643,322998
642,130;53674,51953;1051,324585;50332,80469;207,6739655;52027,01172;9,741929054;51376,74609;13,31954002;57302,81641;4047,587646;58755,48438;788,3270264
642,671;53587,77734;878,3300781;50323,78125;176,3415527;51983,05078;6,531829357;51323;8,56336689;56571,98047;3422,609375;58650,74219;677,3309937
643,212;53621,03906;785,3355103;50510,92578;146,8424835;52132,83984;4,531729221;51448,85938;6,258414268;56245,14453;3118,630859;58704;601,835022
643,753;53797,29688;858,3409424;50571,07422;159,1767426;52144,92188;6,081628799;51461,52734;8,002241135;56723,30859;3285,652588;58780,25391;632,3389893
644,293;53789,55859;772,3463745;50633,21875;152,8443298;52016,59375;6,311528683;51357,60938;8,002166748;56296,47266;3002,674316;58820,01172;595,3430176
644,834;53623,81641;760,3518066;50729,53125;144,8452606;52122,44141;5,561428547;51449,99609;7,648432732;56035,63672;2917,695801;58733,76563;558,8469849
645,375;53793,07422;812,3572388;50896,17578;146,6795197;52402,53125;4,211328506;51708,95313;6,23372364;56272,80078;3200,717529;58875,52344;597,3510132
645,915;53951,33594;763,3626709;50934,15625;136,5137787;52331,35156;2,961228609;51644,63281;4,20925808;56246,96484;3023,739014;58968,28125;560,8549805
646,456;53990,59375;810,3681641;51026,63281;160,681366;52729,52344;6,511128426;52036,58203;8,660402298;56361,12891;3155,760742;59091,53516;617,8590088
646,996;54017,85156;802,3735962;51119,61328;152,015625;52745,41406;6,221028328;52009,52734;7,550571442;56309,29297;3052,782227;59382,29297;606,8629761
647,537;54327,11328;857,3790283;51109,42578;151,349884;52811,96484;4,590928078;52077,64844;5,733423233;56567,45703;3518,803955;59445,05078;650,3670044
648,077;54048,37109;781,3844604;51217,90234;141,1841431;52905,96484;6,30082798;52178,26563;7,6235919;56031,62109;3094,825684;59320,80469;595,3709717
648,618;54117,62891;676,3898926;51336,04688;105,1850739;52796,00391;2,550727844;52101,40625;2,794248581;55658,78516;2770,847168;59075,5625;487,8749695
649,158;54353,89063;794,3953247;51607,35938;131,8526611;53151,94531;2,730627775;52462;2,757588148;55964,94922;3164,868896;59414,81641;585,3789673
649,698;54631,14844;810,4007568;51830,00781;148,1869202;53385,69531;6,640527725;52714,83984;8,147756577;56124,11328;3210,890381;59633,57422;608,8829956
650,239;54740,41016;1007,406189;51819,65234;202,3545227;53356,94531;9,820427895;52652,51953;12,67207241;56803,27734;3929,912109;59693,83203;742,3869629
650,779;54663,66797;861,4116821;51924,12891;166,6887817;53302,25781;6,720327377;52589,92969;9,330533028;55958,44141;3249,933838;59729,08594;626,8909302
651,319;54636,92578;848,4171143;51997,44141;153,856369;53259,625;4,960227489;52578,92578;6,781677723;55798,60547;3194,955322;59793,84375;616,8949585
651,859;54648,1875;739,4225464;52022,92188;144,8572998;53251,875;6,190127373;52620,09375;8,062090874;55720,76953;2914,977051;59580,10156;561,8989258
652,400;54610,44531;796,4279785;52139,06641;132,5248871;53372,10547;2,260026932;52715,58984;2,952259541;56091,93359;3264,998535;59781,85547;586,9029541
652,940;54862,70313;986,4334106;52387,04688;186,8591461;53575,12891;7,88992691;52900,52344;10,01315975;56408,09766;3746,020264;59989,11328;719,9069214
653,480;54621,96484;768,4388428;52445,19141;146,0267487;53857,00781;5,939826965;53149,65234;8,378938675;55673,26563;2898,041748;59909,86719;559,4109497
654,020;54880,22266;791,4442749;52497,50391;150,8610077;53759,90625;7,349726677;53053,40625;8,31788826;55519,42969;3011,063477;59957,125;584,914917
654,560;55090,48438;802,449707;52564,14844;139,1952667;53918,41016;4,139626503;53196,31641;5,073910236;55857,59375;3234,085205;59908,38281;607,4189453
655,100;55228,74219;788,4552002;52670,125;154,1961823;53915,34766;6,269526482;53169,22656;8,695786476;55729,75781;3186,106689;60137,13672;607,4229126
655,640;55000;637,4606323;52730,9375;114,8637772;53959,89063;2,709426165;53240,71094;4,281077385;55264,92188;2572,128418;60065,89453;494,4269409
656,180;55175,26172;740,4660645;52949,41797;146,5313721;54120,76953;6,209326267;53422,4375;6,573685169;55267,08594;2914,149902;60256,65234;559,4309082
656,720;55292,51953;737,4714966;52998,0625;132,0323029;53989,94141;4,129226208;53327,36328;6,049219608;55269,25;2854,171631;60145,90625;534,4349365
657,260;55425,77734;839,4769287;53185,20703;149,0332184;54300,51953;5,699125767;53607,78516;9,171095848;55647,41406;3201,193359;60368,66406;606,4389038
657,800;55263,03906;857,4823608;53311,51953;156,7008209;54343,01953;5,599025726;53664,03906;7,061264515;55877,57813;3325,214844;60389,91797;624,9429321
658,340;55332,29688;802,487793;53358,5;141,3684082;54561,97266;4,838925838;53910,88672;6,609970093;55589,74219;3074,236572;60467,67578;588,9468994
658,880;55358,55859;768,4932861;53380,47656;142,369339;54406,23047;6,138825417;53759,6875;8,805016518;55429,90625;3000,258057;60516,43359;576,9509277
659,420;55521,81641;690,4987183;53441,28906;130,0369263;54519,66016;4,068725586;53807;5,061039448;55055,07031;2839,279785;60395,1875;530,954895
659,960;55595,07422;782,5041504;53584,26953;146,0378571;54581,5625;6,388625145;53902,21875;8,804866791;55254,23438;3078,30127;60602,94531;603,4589233
660,500;55679,33594;743,5095825;53533,08203;130,0387878;54624,51172;3,738525152;53966,01953;5,414547443;55251,39844;2980,322998;60522,19922;565,4628906
661,039;55831,59375;680,5150146;53680,22656;93,37303925;54877,38281;0,308425009;54201,5625;0,609594524;55102,5625;2869,344727;60388,95703;507,9668884
661,579;56101,85156;773,5204468;53871,37109;109,2072983;55015,04297;0,168324903;54320,57031;0,194885269;55562,72656;3269,366211;60610,21484;551,4708862
662,119;55775,11328;749,5258789;53925,01563;101,7082291;54907,32422;-0,321775228;54250,07813;0,085054085;55170,89063;3067,387939;60601,46875;536,9749146
662,658;55962,37109;747,531311;53987,49609;132,7091522;55041,27344;4,01812458;54363,78516;5,158149719;55002,05469;3003,409424;60647,22656;558,4788818
663,198;56187,62891;834,5368042;54067,64063;156,5434113;55224,85547;6,768024445;54539,47656;9,901977539;55442,21875;3121,431152;60748,98438;613,9829102
663,737;55926,89063;770,5422363;54185,78516;125,7110062;55252,88281;2,227924347;54533,44531;3,926292181;55351,38281;3161,452881;60580,23828;584,9868774
664,277;56152,14844;763,5476685;54443,76563;138,2119293;55335,49609;5,107824326;54614,58984;8,901826859;54934,54688;2954,474365;60703,99609;573,9909058
664,817;56055,41016;807,5531006;54588,91016;153,7128601;55378,22656;4,667724133;54674,0625;7,121263981;55134,71094;3239,496094;60699,75;611,494873
665,356;56181,66797;809,5585327;54727,39063;157,7137909;55464,63672;5,177624226;54759,76563;7,450457096;55061,875;3147,517578;60634,50781;592,9988403
665,896;56196,92578;811,5639648;54831,36719;161,7147064;55826,53516;6,17752409;55087,30859;8,767455101;54998,03906;3196,539307;60823,76563;602,5028687
666,435;56358,1875;838,569397;54862,34766;133,2156372;55683,76563;3,30742383;54992,53516;5,060062885;54935,20313;3235,560791;60637,01953;580,5068359
666,974;56589,44531;959,5748291;54941,66016;177,216568;55625,04688;5,127323627;54941,00781;8,840476036;55237,36719;3699,58252;60744,77734;681,0108643
667,514;56198,70313;789,5803223;54949,13672;138,550827;55452,08594;3,397223473;54793,625;5,779425144;54406,53125;2995,604248;60571,03516;560,5148315
668,053;56246,96484;799,5857544;55014,28516;148,3850861;55880,71875;5,617123604;55172,16016;8,072032928;54416,69531;3068,625732;60706,78906;594,0188599
668,593;56286,22266;738,5911865;55094,92969;144,3860016;55851,08594;5,487023354;55185,60547;7,645128727;54314,85938;2779,647461;60535,04688;552,5228271
669,132;56308,48438;745,5966187;55176,74219;146,7202606;55833,44922;6,99692297;55187,04297;8,364565849;54397,02344;2863,668945;60495,80078;556,0268555
669,671;56523,74219;869,6020508;55165,05469;173,3878632;55822,73828;6,816823006;55181,13672;10,55961227;54771,1875;3319,690674;60691,55859;645,5308228
670,210;56237;744,6074829;55174,53125;113,7221222;56216,95703;2,386722803;55484,52344;4,742464066;54308,35156;3122,712402;60632,31641;567,0348511
670,750;56372,26172;804,612915;55282,34375;138,0563812;56035,57813;2,096622705;55340,25;4,498486519;54409,51563;3258,733887;60683,57031;613,0388184
671,289;56452,51953;751,6184082;55430,15625;143,2239685;55921,25781;4,406522751;55275,625;6,888655663;54131,67969;2977,755615;60681,82813;560,5428467
671,828;56517,77734;783,6238403;55550,46875;152,2248993;56086,92969;6,326422691;55405,17969;9,242238998;54183,84375;2949,7771;60711,08594;556,046814
672,367;56423,03906;764,6292725;55703,94531;149,5591583;56359,39844;7,216322422;55678,87109;10,53484726;54138,00781;2902,798828;60989,33984;546,5508423
672,906;56449,29688;736,6347046;55764,25781;116,8934174;56344,78906;2,686222315;55664,67578;3,425015688;53665,17188;2894,820313;60781,59766;508,0548096
673,445;56461,55469;728,6401367;55715,23828;80,22767639;56246,39063;-0,773877859;55557,94922;1,205428362;53877,33594;2993,842041;60692,85156;483,0588074
673,984;56652,81641;795,6455688;55824,05078;133,7286072;56365,65234;4,536022186;55677,91016;7,071207047;53821,5;3136,86377;60747,60938;570,5628052
674,523;56697,07422;801,651001;56011,02734;153,0628662;56497,71094;5,48592186;55786,78516;9,607717514;53840,66406;3115,885254;60831,36719;596,0668335
675,062;56850,33594;820,6564331;56150,00781;157,5637817;56523,33984;6,825821877;55818,92578;11,09544659;53596,82813;3081,906982;60755,62109;595,0708008
675,601;56773,59375;922,6619263;56259,65234;181,3980408;56764,58984;8,915721893;56058,47266;11,72951794;54083,99219;3467,928467;60886,37891;668,5748291
676,140;56700,85156;853,6673584;56240,96484;168,2322998;56758,73047;8,495621681;56060,78516;11,85139465;53941,16016;3311,950195;60692,13672;623,5787964
676,679;56662,11328;740,6727905;56335,94531;146,3999023;56861,21094;7,055521488;56193,58594;10,53424644;53489,32422;2870,971924;60630,89063;538,0828247
677,218;57032,37109;789,6782227;56399,92188;162,4008179;56742,49219;7,165421486;56086,19141;11,38782978;53499,48828;3132,993408;60686,14844;604,586792
677,757;56909,62891;763,6836548;56516,23438;155,4017487;56758,87109;6,505321026;56108,78516;10,13165665;53476,65234;2882,015137;60407,90234;575,0908203
678,295;56779,89063;710,6890869;56558,54688;139,0693512;57034,25391;5,065220833;56380,94141;8,558410645;53040,81641;2783,036621;60473,16016;530,0947876
678,834;56865,14844;789,694519;56601,52344;148,5702667;56970,26172;5,345120907;56348,375;8,216872215;53148,98047;2966,05835;60277,41797;560,0987549
679,373;56859,41016;711,7000122;56643,83594;131,7378693;56929,05469;5,835020542;56275,29688;8,058260918;53011,14453;2676,080078;60230,67188;530,6027832
679,911;56867,66797;758,7054443;56682,81641;144,2387848;57032,42578;6,964920521;56354,625;10,21672249;52840,30859;2823,101563;60235,92969;544,1067505
680,450;57126,92578;836,7108765;56775,62891;156,9063873;57047,11328;5,494820595;56360,47266;8,704452515;53116,47266;3246,123291;60269,6875;635,1107788
680,989;57316,1875;767,7163086;56866,94141;139,5739746;57127,68359;5,694720268;56430,34766;8,655596733;52994,63672;3048,144775;60436,94141;565,6147461
681,527;57183,44531;740,7217407;57015,08594;149,7415619;57300,04688;5,734620094;56612,96484;8,887228966;52936,80078;2829,166504;60234,19922;548,6187744
682,066;57271,70313;858,7271729;57102,06641;172,2424927;57484,6875;7,424520016;56808,13281;10,78959274;53085,96484;3253,187988;60454,95313;616,6227417
682,605;57229,96484;826,732605;57104,21094;160,5767517;57249,90625;6,354420185;56575,89844;9,411468506;52869,12891;3104,209717;60163,71094;595,62677
683,143;57198,22266;796,7380371;57117,52344;157,4110107;57080,17578;6,414319992;56410,10156;9,630906105;52863,29297;3084,231445;60225,46875;602,1307373
683,682;57317,48438;735,7435303;57165,83594;149,9119415;57372,29688;7,894219875;56651,14453;10,24058723;52534,45703;2841,25293;60288,72266;565,6347656
684,220;57116,74219;695,7489624;57161,3125;107,0795288;57328,76563;2,214119673;56628,32422;3,53319478;52374,62109;2891,274658;60054,98047;520,1387329
684,758;57358;840,7543945;57364,45703;151,0804596;57439,91797;4,204019547;56726,02734;6,691656113;52882,78516;3294,296143;60129,23438;621,6427612
685,297;57498,26172;897,7598267;57486,10547;176,9147186;57557,39844;6,853919506;56830,10938;10,81353283;52995,94922;3485,317871;60243,49219;680,1467285
685,835;57420,51953;785,7652588;57499,58203;140,7489777;57526,15625;3,56381917;56834,12891;5,325652599;52402,11328;3046,3396;60190,75;565,1507568
686,374;57590,77734;742,7706909;57505,39453;132,5832367;57614,44922;2,133719206;56929,42969;4,337772369;52317,27734;2967,361084;60017,00391;527,1547241
686,912;57410,03906;726,776123;57622,375;146,4174957;57547,98828;4,59361887;56913,62109;9,093794823;52174,44141;2783,382813;59851,76172;524,6587524
687,450;57491,29688;754,7815552;57591,51953;124,2517548;57367,5;1,943518877;56694,75391;4,544939518;52083,60547;3149,404297;59904,01953;545,1627197
687,988;57382,55469;797,7870483;57686,99609;152,2526855;57553,82813;5,203418732;56876,76172;8,935108185;51968,76953;3142,426025;59759,27344;598,166748
688,527;57360,81641;738,7924805;57787,64453;134,7536011;57615,55859;4,723318577;56921,48828;8,166740417;51774,93359;2855,44751;59555,53125;541,1707153
689,065;57459,07422;754,7979126;57896,45313;131,9212036;57710,51172;3,153218508;56989,28906;5,703250408;51802,09766;2975,469238;59429,28516;566,6747437
689,603;57327,33594;718,8033447;58020,93359;138,0887909;57921,01172;4,543118477;57241,32422;6,325126648;51766,26172;2894,490967;59465,04297;540,6787109
690,141;57644,59375;784,8087769;58120,24609;155,9230499;57906,01953;5,343018055;57270,36719;7,886027336;51813,42578;3170,512451;59532,80078;602,6827393
690,679;57725,85156;772,814209;58015,22656;118,4239807;57760,72266;2,792918205;57117,875;3,324976444;51662,58984;3120,53418;59623,55469;566,6867065
691,217;57687,11328;747,8196411;58159,03516;131,2582397;57890,49219;3,282818079;57218,93359;6,446852684;51349,75391;2963,555664;59556,8125;552,6907349
691,755;57331,37109;690,8251343;58052,68359;76,42583466;57936,28125;0,922717929;57234,11328;1,32482636;51190,91797;2850,577393;59327,07031;482,6947021
692,293;57304,62891;799,8305664;58148,16016;132,0934296;57977,77344;1,932617784;57278,39063;3,495482922;51352,08203;3143,599121;59389,32422;552,6987305
692,831;57256,89063;745,8359985;58284,30469;147,5943451;57898,46094;4,872517586;57247,82422;6,946627617;51326,24609;2988,620605;59422,58203;553,2026978
693,369;57428,14844;762,8414307;58448,61719;157,5952759;57903,0625;5,962417603;57260,22266;9,885576248;51210,41016;2950,642334;59394,33594;552,706665
693,907;57349,41016;743,8468628;58495,26563;152,4295349;58074,36328;5,562317371;57385,26953;8,970867157;51192,57422;2864,663818;59389,59375;537,7106934
694,445;57553,66797;863,8522949;58539,91016;165,5971222;58072,97266;7,402217388;57402,14063;10,7390852;51234,73828;3188,685547;59422,35156;616,7146606
694,983;57425,92578;802,8577271;58507,38672;160,4313812;58168,83203;6,652117252;57498,35938;8,958521843;50891,90234;3062,707031;59117,10547;597,718689
695,521;57655,1875;798,8631592;58562,86719;158,2656555;58137,52344;6,172017097;57464,64844;9,97064209;50855,06641;2991,72876;58806,36328;586,7226563
696,059;57720,44531;826,8686523;58585,17969;163,4332428;58178,20313;7,641916752;57450,59375;10,19007969;50748,23047;3125,750488;58707,12109;608,2266846
696,596;57524,70313;860,8740845;58660,65625;180,4341736;58162,42578;6,831816673;57431,61328;11,09244347;51040,39453;3321,771973;58527,875;628,2306519
697,134;57559,96484;792,8795166;58673,80469;159,4350891;58157,07422;7,091716766;57412,07422;9,665538788;50374,55859;2950,793701;58595,13281;578,7346802
697,672;57663,22266;767,8849487;58727,78125;123,102684;58233,35547;0,791616499;57482,875;4,055707455;50396,72266;3008,815186;58619,88672;550,2386475
698,209;57510,48047;752,8903809;58842,09375;137,9369507;58282,89453;4,441516399;57541,46875;7,677583694;50331,88672;2937,836914;58583,64453;544,7426758
698,747;57506,74219;777,895813;58999,40625;143,104538;58397,375;5,791416168;57708,625;8,762874603;50360,05469;2914,858643;58708,90234;557,2466431
699,285;57387;689,9012451;58941,05078;70,60546112;58329,05469;0,451316148;57664,74219;1,787189722;50141,21875;2817,880127;58470,65625;472,2506714
699,822;57419,26172;718,9066772;58883,86328;125,4397278;58096,04688;4,291215897;57437,42188;7,396870613;50113,38281;2868,901855;58271,91406;533,2546387
700,360;57545,51953;811,9121704;58933,00781;167,2739868;58215,49609;7,661116123;57488,51563;10,5431366;50279,54688;3244,92334;58301,67188;605,758667
700,897;57481,77734;773,9176025;59014,48828;161,2749023;58397,62891;7,081015587;57621,44922;10,67720795;49869,71094;2981,945068;58308,42578;584,2626343
701,435;57294,03906;714,9230347;58991,13281;104,609169;58554,99609;1,300915599;57778,88672;3,286889315;49797,875;2869,966553;58220,18359;496,2666321
701,972;57494,29688;764,9284668;59153,77734;123,6100922;58459,38672;2,26081562;57726,07813;3,152667761;49656,03906;2993,988281;58142,9375;541,7706299
702,510;57278,55469;760,9338989;59315,25781;142,9443512;58398,45703;4,200715542;57715,29297;6,408690453;49647,20313;2979,01001;58123,19531;568,7746582
703,047;57336,81641;755,9393311;59357,73438;135,7786102;58373,11719;2,750615358;57705,86328;5,628127575;49750,36719;2950,031494;58041,45313;564,7786255
703,585;57430,07422;747,9447632;59302,38281;142,279541;58453,61719;5,560514927;57817,60156;8,884149551;49562,53125;2837,053223;57916,20703;564,2826538
704,122;57428,33594;773,9502563;59321,85938;131,2804718;58285,51953;2,270415068;57676,24219;4,786513805;49315,69531;2894,074707;57898,96484;544,7866211
704,659;57591,59375;820,9556885;59239,00391;151,2813873;58306,92969;3,430315018;57700,19141;5,823024273;49450,85938;3122,096436;57619,22266;584,2906494
705,196;57546,85156;813,9611206;59158,81641;149,1156464;58056,21094;3,820214748;57478,51563;7,066851616;49331,02344;3171,118164;57381,47656;592,2946167
705,734;57356,11328;744,9665527;59170,46484;146,7832489;58259,14063;6,340114594;57634,20703;9,688727379;48750,1875;2889,139648;57216,23438;542,798645
706,271;57392,37109;821,9719849;59331,10938;158,6175079;58258,74219;5,740014553;57666,92188;8,895969391;48932,35156;3212,161377;57376,98828;609,3026123
706,808;57268,62891;730,977417;59410,08594;139,2850952;58537,14063;3,669914484;57918,22656;5,944674969;48675,51563;2891,182861;57490,74609;548,8066406
707,345;57223,89063;769,9828491;59598,89844;147,4526978;58400,71094;5,269814491;57817,92969;8,261672974;48639,67969;2899,20459;57454,50391;550,3106079
707,882;57464,14844;766,9882813;59577,87891;130,7869568;58448,33984;3,019714117;57859,98438;4,078670979;48480,84375;2965,226074;57307,75781;548,3145752
708,420;57284,41016;694,9937744;59502,35547;127,7878723;58404,57031;3,149614096;57786,61719;6,066401005;48239,00781;2769,247803;57102,51563;513,3186035
708,957;57158,66797;743,9992065;59471,16797;124,2888031;58416,26172;3,289513826;57780,36719;4,846813679;48367,17188;2874,269531;56917,76953;537,3225708
709,494;57242,92578;724,0046387;59350,31641;112,456398;58225,97266;2,409413815;57560,19531;5,200397015;48128,33594;2858,291016;56757,02734;509,8265991
710,031;57012,1875;751,0100708;59313,29297;124,9573212;58037,71484;1,259313703;57375,57813;4,114955902;48094,5;3009,312744;56523,78516;562,8305664
710,568;56972,44531;744,0155029;59351,27344;143,6249084;58184,33203;4,049213409;57488,71094;8,090490341;47956,66406;2905,334229;56494,03906;543,8345947
711,105;57060,70313;670,0209351;59393,58594;119,1258392;58195,00391;4,71911335;57497,4375;6,444074154;47769,82813;2682,355957;56462,79688;502,3385925
711,642;57463,96484;772,0263672;59662,23047;153,7934265;58532,48438;7,249013424;57790,62891;9,248877525;48012,99219;3125,377686;56495,05469;591,3425903
712,178;57410,22266;777,0317993;59779,54297;143,4610291;58603,91406;4,648913383;57880,49219;5,407338619;47877,15625;3040,39917;56508,30859;581,8465576
712,715;57262,48047;814,0372925;59803,51953;156,9619446;58551,54297;6,908813;57843,28125;9,797507286;48041,32031;3118,420898;56406,56641;600,8505859
713,252;57253,74219;805,0427246;59821,5;168,1295471;58519,09375;7,518712997;57854,73828;10,15109062;47834,48438;3109,442383;56273,32031;589,3545532
713,789;56963;675,0481567;59643,47656;127,4638062;58329,22656;3,318612814;57710,32031;6,553454876;47236,64844;2639,464111;55897,07813;497,8585815
714,326;56912,26172;735,0535889;59526,78906;149,2980652;58211,52734;5,738512516;57571,70703;8,407038689;47259,8125;2962,485596;55873,33594;552,8625488
714,862;56841,51953;858,059021;59506,43359;177,298996;58093,83594;8,218412399;57424,85156;12,13867092;47699,97656;3377,507324;55832,08984;636,3665771
715,399;56910,77734;809,0644531;59571,24609;148,4665833;58160,81641;5,488312244;57440,37109;8,723960876;47338,14063;3041,529053;55642,34766;584,3705444
715,936;56851,03906;797,0698853;59579,89453;144,8008423;58337,91797;3,758212328;57578,30469;5,979983807;47540,30469;3054,550537;55575,10547;567,8745728
716,472;56702,29688;793,0753784;59804,87109;155,9684296;58412,89844;5,388112068;57658,02344;9,565274239;47422,46875;3014,572266;55700,85938;577,37854
717,009;56948,55469;798,0808105;59742,01563;106,4693604;58366,52734;0,668012023;57639,79688;2,760321379;47485,63281;3251,59375;55565,61719;572,8825684
717,546;57172,81641;852,0862427;59824,66406;158,3036194;58355,15625;6,457911968;57657,71094;9,27244091;47269,79688;3272,615479;55551,87109;616,3865356
718,082;57089,07422;835,0916748;59688,47266;163,9712067;58053,15625;7,297811985;57384,20703;10,18700027;46937,96094;3158,637207;55451,62891;607,890564
718,619;56799,33594;896,0971069;59643,45313;179,6388092;57939,39844;7,677711487;57359,1875;12,89424229;47384,125;3536,658691;55233,38672;678,3945313
719,155;56470,59375;844,1025391;59581,93359;161,8063965;57949,76953;6,607611656;57373,05078;10,32099628;46956,28906;3248,68042;55108,14063;638,8985596
719,692;56507,85156;990,1079712;59583,07813;190,973999;57972,85938;7,627511501;57302,51172;11,78433609;47096,45313;3745,701904;55033,39844;724,9025269
720,228;56577,11328;825,1134033;59637,22266;158,1415863;58213,78906;5,437411308;57481,27344;10,69889545;46436,61719;3158,723633;54836,65625;612,9065552
